年,週,月,開始日,終了日,都道府県,急性呼吸器感染症_報告,急性呼吸器感染症_定当
2026,15,4,2026-04-06,2026-04-12,大分県,2428,41.86
2026,15,4,2026-04-06,2026-04-12,宮崎県,949,33.89
2026,15,4,2026-04-06,2026-04-12,鹿児島県,2384,41.82
2026,15,4,2026-04-06,2026-04-12,沖縄県,1732,39.36
2026,16,4,2026-04-13,2026-04-19,総数,186273,49.95
2026,16,4,2026-04-13,2026-04-19,北海道,7437,45.07
2026,16,4,2026-04-13,2026-04-19,青森県,2484,47.77
2026,16,4,2026-04-13,2026-04-19,岩手県,3378,80.43
2026,16,4,2026-04-13,2026-04-19,宮城県,3403,61.87
2026,16,4,2026-04-13,2026-04-19,秋田県,932,37.28
2026,16,4,2026-04-13,2026-04-19,山形県,2274,59.84
2026,16,4,2026-04-13,2026-04-19,福島県,2772,57.75
2026,16,4,2026-04-13,2026-04-19,茨城県,3671,54.79
2026,16,4,2026-04-13,2026-04-19,栃木県,3233,68.79
2026,16,4,2026-04-13,2026-04-19,群馬県,3148,69.96
2026,16,4,2026-04-13,2026-04-19,埼玉県,10935,62.13
2026,16,4,2026-04-13,2026-04-19,千葉県,9441,52.45
2026,16,4,2026-04-13,2026-04-19,東京都,21581,51.75
2026,16,4,2026-04-13,2026-04-19,神奈川県,14015,59.14
2026,16,4,2026-04-13,2026-04-19,新潟県,2788,53.62
2026,16,4,2026-04-13,2026-04-19,富山県,3150,65.63
2026,16,4,2026-04-13,2026-04-19,石川県,2359,50.19
2026,16,4,2026-04-13,2026-04-19,福井県,1350,34.62
2026,16,4,2026-04-13,2026-04-19,山梨県,1163,33.23
2026,16,4,2026-04-13,2026-04-19,長野県,3230,64.6
2026,16,4,2026-04-13,2026-04-19,岐阜県,1770,39.33
2026,16,4,2026-04-13,2026-04-19,静岡県,4520,40.36
2026,16,4,2026-04-13,2026-04-19,愛知県,10427,63.97
2026,16,4,2026-04-13,2026-04-19,三重県,2433,35.26
2026,16,4,2026-04-13,2026-04-19,滋賀県,1798,46.1
2026,16,4,2026-04-13,2026-04-19,京都府,2750,45.08
2026,16,4,2026-04-13,2026-04-19,大阪府,10241,35.68
2026,16,4,2026-04-13,2026-04-19,兵庫県,7339,45.3
2026,16,4,2026-04-13,2026-04-19,奈良県,1764,42.0
2026,16,4,2026-04-13,2026-04-19,和歌山県,1510,33.56
2026,16,4,2026-04-13,2026-04-19,鳥取県,1391,47.97
2026,16,4,2026-04-13,2026-04-19,島根県,1086,54.3
2026,16,4,2026-04-13,2026-04-19,岡山県,2574,51.48
2026,16,4,2026-04-13,2026-04-19,広島県,4266,45.87
2026,16,4,2026-04-13,2026-04-19,山口県,3096,50.75
2026,16,4,2026-04-13,2026-04-19,徳島県,1028,31.15
2026,16,4,2026-04-13,2026-04-19,香川県,850,36.96
2026,16,4,2026-04-13,2026-04-19,愛媛県,2238,60.49
2026,16,4,2026-04-13,2026-04-19,高知県,1111,29.24
2026,16,4,2026-04-13,2026-04-19,福岡県,6054,49.62
2026,16,4,2026-04-13,2026-04-19,佐賀県,1226,51.08
2026,16,4,2026-04-13,2026-04-19,長崎県,2616,51.29
2026,16,4,2026-04-13,2026-04-19,熊本県,3396,47.83
2026,16,4,2026-04-13,2026-04-19,大分県,2644,45.59
2026,16,4,2026-04-13,2026-04-19,宮崎県,1016,36.29
2026,16,4,2026-04-13,2026-04-19,鹿児島県,2491,43.7
2026,16,4,2026-04-13,2026-04-19,沖縄県,1894,43.05
2026,17,4,2026-04-20,2026-04-26,総数,210290,56.35
2026,17,4,2026-04-20,2026-04-26,北海道,8682,52.3
2026,17,4,2026-04-20,2026-04-26,青森県,2632,50.62
2026,17,4,2026-04-20,2026-04-26,岩手県,3542,84.33
2026,17,4,2026-04-20,2026-04-26,宮城県,4048,73.6
2026,17,4,2026-04-20,2026-04-26,秋田県,925,37.0
2026,17,4,2026-04-20,2026-04-26,山形県,2504,65.89
2026,17,4,2026-04-20,2026-04-26,福島県,3096,64.5
2026,17,4,2026-04-20,2026-04-26,茨城県,4070,60.75
2026,17,4,2026-04-20,2026-04-26,栃木県,3604,76.68
2026,17,4,2026-04-20,2026-04-26,群馬県,3771,83.8
2026,17,4,2026-04-20,2026-04-26,埼玉県,13590,77.66
2026,17,4,2026-04-20,2026-04-26,千葉県,12075,66.71
2026,17,4,2026-04-20,2026-04-26,東京都,24483,58.71
2026,17,4,2026-04-20,2026-04-26,神奈川県,16600,69.75
2026,17,4,2026-04-20,2026-04-26,新潟県,3005,57.79
2026,17,4,2026-04-20,2026-04-26,富山県,3399,70.81
2026,17,4,2026-04-20,2026-04-26,石川県,2764,58.81
2026,17,4,2026-04-20,2026-04-26,福井県,1414,36.26
2026,17,4,2026-04-20,2026-04-26,山梨県,1306,37.31
2026,17,4,2026-04-20,2026-04-26,長野県,3472,69.44
2026,17,4,2026-04-20,2026-04-26,岐阜県,1794,39.87
2026,17,4,2026-04-20,2026-04-26,静岡県,4747,42.38
2026,17,4,2026-04-20,2026-04-26,愛知県,11099,68.09
2026,17,4,2026-04-20,2026-04-26,三重県,2567,37.2
2026,17,4,2026-04-20,2026-04-26,滋賀県,1955,50.13
2026,17,4,2026-04-20,2026-04-26,京都府,3361,55.1
2026,17,4,2026-04-20,2026-04-26,大阪府,11385,39.67
2026,17,4,2026-04-20,2026-04-26,兵庫県,8172,50.44
2026,17,4,2026-04-20,2026-04-26,奈良県,1833,43.64
2026,17,4,2026-04-20,2026-04-26,和歌山県,1782,39.6
2026,17,4,2026-04-20,2026-04-26,鳥取県,1484,51.17
2026,17,4,2026-04-20,2026-04-26,島根県,1170,58.5
2026,17,4,2026-04-20,2026-04-26,岡山県,2954,59.08
2026,17,4,2026-04-20,2026-04-26,広島県,4640,49.89
2026,17,4,2026-04-20,2026-04-26,山口県,3646,59.77
2026,17,4,2026-04-20,2026-04-26,徳島県,1067,32.33
2026,17,4,2026-04-20,2026-04-26,香川県,794,34.52
2026,17,4,2026-04-20,2026-04-26,愛媛県,2482,65.32
2026,17,4,2026-04-20,2026-04-26,高知県,1139,29.97
2026,17,4,2026-04-20,2026-04-26,福岡県,6543,53.63
2026,17,4,2026-04-20,2026-04-26,佐賀県,1305,54.38
2026,17,4,2026-04-20,2026-04-26,長崎県,2883,56.53
2026,17,4,2026-04-20,2026-04-26,熊本県,3705,52.18
2026,17,4,2026-04-20,2026-04-26,大分県,2899,49.98
2026,17,4,2026-04-20,2026-04-26,宮崎県,1122,40.07
2026,17,4,2026-04-20,2026-04-26,鹿児島県,2693,47.25
2026,17,4,2026-04-20,2026-04-26,沖縄県,2087,47.43
2026,18,4,2026-04-27,2026-05-03,総数,212929,57.69
2026,18,4,2026-04-27,2026-05-03,北海道,8722,53.18
2026,18,4,2026-04-27,2026-05-03,青森県,2782,53.5
2026,18,4,2026-04-27,2026-05-03,岩手県,3586,85.38
2026,18,4,2026-04-27,2026-05-03,宮城県,4062,73.85
2026,18,4,2026-04-27,2026-05-03,秋田県,1115,44.6
2026,18,4,2026-04-27,2026-05-03,山形県,2432,64.0
2026,18,4,2026-04-27,2026-05-03,福島県,3082,64.21
2026,18,4,2026-04-27,2026-05-03,茨城県,4313,64.37
2026,18,4,2026-04-27,2026-05-03,栃木県,3576,76.09
2026,18,4,2026-04-27,2026-05-03,群馬県,4038,89.73
2026,18,4,2026-04-27,2026-05-03,埼玉県,13622,80.13
2026,18,4,2026-04-27,2026-05-03,千葉県,11381,66.56
2026,18,4,2026-04-27,2026-05-03,東京都,23350,57.23
2026,18,4,2026-04-27,2026-05-03,神奈川県,16299,70.25
2026,18,4,2026-04-27,2026-05-03,新潟県,3232,62.15
2026,18,4,2026-04-27,2026-05-03,富山県,3605,75.1
2026,18,4,2026-04-27,2026-05-03,石川県,2704,57.53
2026,18,4,2026-04-27,2026-05-03,福井県,1394,35.74
2026,18,4,2026-04-27,2026-05-03,山梨県,1286,36.74
2026,18,4,2026-04-27,2026-05-03,長野県,3595,71.9
2026,18,4,2026-04-27,2026-05-03,岐阜県,1734,38.53
2026,18,4,2026-04-27,2026-05-03,静岡県,4762,44.09
2026,18,4,2026-04-27,2026-05-03,愛知県,12109,74.29
2026,18,4,2026-04-27,2026-05-03,三重県,2773,40.19
2026,18,4,2026-04-27,2026-05-03,滋賀県,2069,53.05
2026,18,4,2026-04-27,2026-05-03,京都府,3385,56.42
2026,18,4,2026-04-27,2026-05-03,大阪府,10456,36.69
2026,18,4,2026-04-27,2026-05-03,兵庫県,8210,50.68
2026,18,4,2026-04-27,2026-05-03,奈良県,1752,41.71
2026,18,4,2026-04-27,2026-05-03,和歌山県,1752,38.93
2026,18,4,2026-04-27,2026-05-03,鳥取県,1682,58.0
2026,18,4,2026-04-27,2026-05-03,島根県,1182,59.1
2026,18,4,2026-04-27,2026-05-03,岡山県,3135,62.7
2026,18,4,2026-04-27,2026-05-03,広島県,4798,52.15
2026,18,4,2026-04-27,2026-05-03,山口県,3787,62.08
2026,18,4,2026-04-27,2026-05-03,徳島県,1174,35.58
2026,18,4,2026-04-27,2026-05-03,香川県,982,42.7
2026,18,4,2026-04-27,2026-05-03,愛媛県,2595,68.29
2026,18,4,2026-04-27,2026-05-03,高知県,1332,35.05
2026,18,4,2026-04-27,2026-05-03,福岡県,6859,56.69
2026,18,4,2026-04-27,2026-05-03,佐賀県,1304,54.33
2026,18,4,2026-04-27,2026-05-03,長崎県,3070,60.2
2026,18,4,2026-04-27,2026-05-03,熊本県,4048,57.01
2026,18,4,2026-04-27,2026-05-03,大分県,3370,58.1
2026,18,4,2026-04-27,2026-05-03,宮崎県,1199,42.82
2026,18,4,2026-04-27,2026-05-03,鹿児島県,2961,51.95
2026,18,4,2026-04-27,2026-05-03,沖縄県,2273,51.66
2026,19,5,2026-05-04,2026-05-10,総数,135274,36.32
2026,19,5,2026-05-04,2026-05-10,北海道,4874,29.36
2026,19,5,2026-05-04,2026-05-10,青森県,1529,29.98
2026,19,5,2026-05-04,2026-05-10,岩手県,2324,55.33
2026,19,5,2026-05-04,2026-05-10,宮城県,2634,47.89
2026,19,5,2026-05-04,2026-05-10,秋田県,799,31.96
2026,19,5,2026-05-04,2026-05-10,山形県,1339,36.19
2026,19,5,2026-05-04,2026-05-10,福島県,2036,42.42
2026,19,5,2026-05-04,2026-05-10,茨城県,2813,41.99
2026,19,5,2026-05-04,2026-05-10,栃木県,2343,49.85
2026,19,5,2026-05-04,2026-05-10,群馬県,2418,53.73
2026,19,5,2026-05-04,2026-05-10,埼玉県,10045,57.73
2026,19,5,2026-05-04,2026-05-10,千葉県,7033,38.86
2026,19,5,2026-05-04,2026-05-10,東京都,14400,34.45
2026,19,5,2026-05-04,2026-05-10,神奈川県,10272,42.62
2026,19,5,2026-05-04,2026-05-10,新潟県,1919,36.9
2026,19,5,2026-05-04,2026-05-10,富山県,1946,40.54
2026,19,5,2026-05-04,2026-05-10,石川県,1779,37.85
2026,19,5,2026-05-04,2026-05-10,福井県,910,23.33
2026,19,5,2026-05-04,2026-05-10,山梨県,808,23.09
2026,19,5,2026-05-04,2026-05-10,長野県,2288,45.76
2026,19,5,2026-05-04,2026-05-10,岐阜県,1313,29.18
2026,19,5,2026-05-04,2026-05-10,静岡県,3141,29.08
2026,19,5,2026-05-04,2026-05-10,愛知県,7639,46.87
2026,19,5,2026-05-04,2026-05-10,三重県,1559,22.59
2026,19,5,2026-05-04,2026-05-10,滋賀県,1436,36.82
2026,19,5,2026-05-04,2026-05-10,京都府,2008,32.39
2026,19,5,2026-05-04,2026-05-10,大阪府,6607,23.1
2026,19,5,2026-05-04,2026-05-10,兵庫県,4878,30.3
2026,19,5,2026-05-04,2026-05-10,奈良県,1074,26.2
2026,19,5,2026-05-04,2026-05-10,和歌山県,1297,30.88
2026,19,5,2026-05-04,2026-05-10,鳥取県,1048,36.14
2026,19,5,2026-05-04,2026-05-10,島根県,767,38.35
2026,19,5,2026-05-04,2026-05-10,岡山県,1828,36.56
2026,19,5,2026-05-04,2026-05-10,広島県,2920,31.4
2026,19,5,2026-05-04,2026-05-10,山口県,2180,35.74
2026,19,5,2026-05-04,2026-05-10,徳島県,894,27.09
2026,19,5,2026-05-04,2026-05-10,香川県,585,25.43
2026,19,5,2026-05-04,2026-05-10,愛媛県,1642,43.21
2026,19,5,2026-05-04,2026-05-10,高知県,973,25.61
2026,19,5,2026-05-04,2026-05-10,福岡県,4706,38.57
2026,19,5,2026-05-04,2026-05-10,佐賀県,872,36.33
2026,19,5,2026-05-04,2026-05-10,長崎県,1869,36.65
2026,19,5,2026-05-04,2026-05-10,熊本県,2679,37.73
2026,19,5,2026-05-04,2026-05-10,大分県,2348,40.48
2026,19,5,2026-05-04,2026-05-10,宮崎県,768,27.43
2026,19,5,2026-05-04,2026-05-10,鹿児島県,2077,36.44
2026,19,5,2026-05-04,2026-05-10,沖縄県,1657,37.66
2026,20,5,2026-05-11,2026-05-17,総数,177315,47.59
2026,20,5,2026-05-11,2026-05-17,北海道,7416,44.67
2026,20,5,2026-05-11,2026-05-17,青森県,2445,47.02
2026,20,5,2026-05-11,2026-05-17,岩手県,3152,75.05
2026,20,5,2026-05-11,2026-05-17,宮城県,3186,57.93
2026,20,5,2026-05-11,2026-05-17,秋田県,993,39.72
2026,20,5,2026-05-11,2026-05-17,山形県,1965,51.71
2026,20,5,2026-05-11,2026-05-17,福島県,2557,53.27
2026,20,5,2026-05-11,2026-05-17,茨城県,3573,53.33
2026,20,5,2026-05-11,2026-05-17,栃木県,2967,63.13
2026,20,5,2026-05-11,2026-05-17,群馬県,2829,62.87
2026,20,5,2026-05-11,2026-05-17,埼玉県,11249,64.65
2026,20,5,2026-05-11,2026-05-17,千葉県,9657,53.35
2026,20,5,2026-05-11,2026-05-17,東京都,19000,45.45
2026,20,5,2026-05-11,2026-05-17,神奈川県,13493,56.69
2026,20,5,2026-05-11,2026-05-17,新潟県,2506,48.19
2026,20,5,2026-05-11,2026-05-17,富山県,2867,59.73
2026,20,5,2026-05-11,2026-05-17,石川県,2164,47.04
2026,20,5,2026-05-11,2026-05-17,福井県,1119,28.69
2026,20,5,2026-05-11,2026-05-17,山梨県,1117,31.91
2026,20,5,2026-05-11,2026-05-17,長野県,2794,55.88
2026,20,5,2026-05-11,2026-05-17,岐阜県,1643,36.51
2026,20,5,2026-05-11,2026-05-17,静岡県,4143,38.36
2026,20,5,2026-05-11,2026-05-17,愛知県,9673,59.34
2026,20,5,2026-05-11,2026-05-17,三重県,2311,33.49
2026,20,5,2026-05-11,2026-05-17,滋賀県,1708,43.79
2026,20,5,2026-05-11,2026-05-17,京都府,2806,46.0
2026,20,5,2026-05-11,2026-05-17,大阪府,9394,32.85
2026,20,5,2026-05-11,2026-05-17,兵庫県,6956,42.94
2026,20,5,2026-05-11,2026-05-17,奈良県,1575,37.5
2026,20,5,2026-05-11,2026-05-17,和歌山県,1615,35.89
2026,20,5,2026-05-11,2026-05-17,鳥取県,1342,46.28
2026,20,5,2026-05-11,2026-05-17,島根県,921,46.05
2026,20,5,2026-05-11,2026-05-17,岡山県,2409,48.18
2026,20,5,2026-05-11,2026-05-17,広島県,3799,40.85
2026,20,5,2026-05-11,2026-05-17,山口県,2989,49.0
2026,20,5,2026-05-11,2026-05-17,徳島県,1021,30.94
2026,20,5,2026-05-11,2026-05-17,香川県,829,36.04
2026,20,5,2026-05-11,2026-05-17,愛媛県,2029,53.39
2026,20,5,2026-05-11,2026-05-17,高知県,1247,32.82
2026,20,5,2026-05-11,2026-05-17,福岡県,5836,47.84
2026,20,5,2026-05-11,2026-05-17,佐賀県,1131,47.13
2026,20,5,2026-05-11,2026-05-17,長崎県,2408,47.22
2026,20,5,2026-05-11,2026-05-17,熊本県,3496,49.24
2026,20,5,2026-05-11,2026-05-17,大分県,2669,46.02
2026,20,5,2026-05-11,2026-05-17,宮崎県,1202,42.93
2026,20,5,2026-05-11,2026-05-17,鹿児島県,2929,51.39
2026,20,5,2026-05-11,2026-05-17,沖縄県,2185,49.66
2026,21,5,2026-05-18,2026-05-24,総数,174467,46.81
2026,21,5,2026-05-18,2026-05-24,北海道,8076,48.65
2026,21,5,2026-05-18,2026-05-24,青森県,2385,45.87
2026,21,5,2026-05-18,2026-05-24,岩手県,2977,70.88
2026,21,5,2026-05-18,2026-05-24,宮城県,3529,64.16
2026,21,5,2026-05-18,2026-05-24,秋田県,1038,41.52
2026,21,5,2026-05-18,2026-05-24,山形県,1952,51.37
2026,21,5,2026-05-18,2026-05-24,福島県,2566,53.46
2026,21,5,2026-05-18,2026-05-24,茨城県,3506,52.33
2026,21,5,2026-05-18,2026-05-24,栃木県,2888,61.45
2026,21,5,2026-05-18,2026-05-24,群馬県,3042,67.6
2026,21,5,2026-05-18,2026-05-24,埼玉県,11081,63.32
2026,21,5,2026-05-18,2026-05-24,千葉県,9401,52.81
2026,21,5,2026-05-18,2026-05-24,東京都,18677,44.79
2026,21,5,2026-05-18,2026-05-24,神奈川県,13635,56.34
2026,21,5,2026-05-18,2026-05-24,新潟県,2636,50.69
2026,21,5,2026-05-18,2026-05-24,富山県,3062,63.79
2026,21,5,2026-05-18,2026-05-24,石川県,2599,55.3
2026,21,5,2026-05-18,2026-05-24,福井県,1116,28.62
2026,21,5,2026-05-18,2026-05-24,山梨県,1020,29.14
2026,21,5,2026-05-18,2026-05-24,長野県,2944,58.88
2026,21,5,2026-05-18,2026-05-24,岐阜県,1604,35.64
2026,21,5,2026-05-18,2026-05-24,静岡県,4007,37.1
2026,21,5,2026-05-18,2026-05-24,愛知県,9087,55.75
2026,21,5,2026-05-18,2026-05-24,三重県,2100,30.43
2026,21,5,2026-05-18,2026-05-24,滋賀県,1552,39.79
2026,21,5,2026-05-18,2026-05-24,京都府,2572,42.16
2026,21,5,2026-05-18,2026-05-24,大阪府,9025,31.56
2026,21,5,2026-05-18,2026-05-24,兵庫県,6757,41.71
2026,21,5,2026-05-18,2026-05-24,奈良県,1505,35.83
2026,21,5,2026-05-18,2026-05-24,和歌山県,1534,34.86
2026,21,5,2026-05-18,2026-05-24,鳥取県,1383,47.69
2026,21,5,2026-05-18,2026-05-24,島根県,880,44.0
2026,21,5,2026-05-18,2026-05-24,岡山県,2061,41.22
2026,21,5,2026-05-18,2026-05-24,広島県,3737,40.18
2026,21,5,2026-05-18,2026-05-24,山口県,2796,45.84
2026,21,5,2026-05-18,2026-05-24,徳島県,902,27.33
2026,21,5,2026-05-18,2026-05-24,香川県,780,33.91
2026,21,5,2026-05-18,2026-05-24,愛媛県,1957,51.5
2026,21,5,2026-05-18,2026-05-24,高知県,1068,28.11
2026,21,5,2026-05-18,2026-05-24,福岡県,5605,45.94
2026,21,5,2026-05-18,2026-05-24,佐賀県,1022,42.58
2026,21,5,2026-05-18,2026-05-24,長崎県,2412,47.29
2026,21,5,2026-05-18,2026-05-24,熊本県,3323,46.8
2026,21,5,2026-05-18,2026-05-24,大分県,2573,44.36
2026,21,5,2026-05-18,2026-05-24,宮崎県,1093,39.04
2026,21,5,2026-05-18,2026-05-24,鹿児島県,2775,48.68
2026,21,5,2026-05-18,2026-05-24,沖縄県,2227,50.61
2026,22,5,2026-05-25,2026-05-31,総数,175999,47.18
2026,22,5,2026-05-25,2026-05-31,北海道,8295,49.97
2026,22,5,2026-05-25,2026-05-31,青森県,2454,47.19
2026,22,5,2026-05-25,2026-05-31,岩手県,2950,70.24
2026,22,5,2026-05-25,2026-05-31,宮城県,3768,68.51
2026,22,5,2026-05-25,2026-05-31,秋田県,1012,40.48
2026,22,5,2026-05-25,2026-05-31,山形県,1903,50.08
2026,22,5,2026-05-25,2026-05-31,福島県,2938,61.21
2026,22,5,2026-05-25,2026-05-31,茨城県,3844,57.37
2026,22,5,2026-05-25,2026-05-31,栃木県,2922,62.17
2026,22,5,2026-05-25,2026-05-31,群馬県,3208,71.29
2026,22,5,2026-05-25,2026-05-31,埼玉県,11702,66.87
2026,22,5,2026-05-25,2026-05-31,千葉県,10013,55.63
2026,22,5,2026-05-25,2026-05-31,東京都,19993,47.83
2026,22,5,2026-05-25,2026-05-31,神奈川県,14205,58.7
2026,22,5,2026-05-25,2026-05-31,新潟県,2617,50.33
2026,22,5,2026-05-25,2026-05-31,富山県,2876,61.19
2026,22,5,2026-05-25,2026-05-31,石川県,2376,50.55
2026,22,5,2026-05-25,2026-05-31,福井県,1049,26.9
2026,22,5,2026-05-25,2026-05-31,山梨県,965,27.57
2026,22,5,2026-05-25,2026-05-31,長野県,2743,54.86
2026,22,5,2026-05-25,2026-05-31,岐阜県,1460,32.44
2026,22,5,2026-05-25,2026-05-31,静岡県,4214,39.02
2026,22,5,2026-05-25,2026-05-31,愛知県,8782,53.88
2026,22,5,2026-05-25,2026-05-31,三重県,2146,31.1
2026,22,5,2026-05-25,2026-05-31,滋賀県,1580,40.51
2026,22,5,2026-05-25,2026-05-31,京都府,2566,42.07
2026,22,5,2026-05-25,2026-05-31,大阪府,8563,29.94
2026,22,5,2026-05-25,2026-05-31,兵庫県,6566,40.53
2026,22,5,2026-05-25,2026-05-31,奈良県,1344,32.0
2026,22,5,2026-05-25,2026-05-31,和歌山県,1363,30.29
2026,22,5,2026-05-25,2026-05-31,鳥取県,1346,46.41
2026,22,5,2026-05-25,2026-05-31,島根県,788,39.4
2026,22,5,2026-05-25,2026-05-31,岡山県,2062,41.24
2026,22,5,2026-05-25,2026-05-31,広島県,3547,38.14
2026,22,5,2026-05-25,2026-05-31,山口県,2739,44.9
2026,22,5,2026-05-25,2026-05-31,徳島県,884,26.79
2026,22,5,2026-05-25,2026-05-31,香川県,715,31.09
2026,22,5,2026-05-25,2026-05-31,愛媛県,2046,53.84
2026,22,5,2026-05-25,2026-05-31,高知県,1055,27.76
2026,22,5,2026-05-25,2026-05-31,福岡県,5364,43.97
2026,22,5,2026-05-25,2026-05-31,佐賀県,982,40.92
2026,22,5,2026-05-25,2026-05-31,長崎県,2363,46.33
2026,22,5,2026-05-25,2026-05-31,熊本県,3481,49.03
2026,22,5,2026-05-25,2026-05-31,大分県,2381,41.05
2026,22,5,2026-05-25,2026-05-31,宮崎県,926,33.07
2026,22,5,2026-05-25,2026-05-31,鹿児島県,2570,45.09
2026,22,5,2026-05-25,2026-05-31,沖縄県,2333,53.02
2026,23,6,2026-06-01,2026-06-07,総数,169196,45.32
2026,23,6,2026-06-01,2026-06-07,北海道,7335,44.19
2026,23,6,2026-06-01,2026-06-07,青森県,2351,45.21
2026,23,6,2026-06-01,2026-06-07,岩手県,2692,64.1
2026,23,6,2026-06-01,2026-06-07,宮城県,3418,62.15
2026,23,6,2026-06-01,2026-06-07,秋田県,808,32.32
2026,23,6,2026-06-01,2026-06-07,山形県,1823,47.97
2026,23,6,2026-06-01,2026-06-07,福島県,2479,51.65
2026,23,6,2026-06-01,2026-06-07,茨城県,3350,49.26
2026,23,6,2026-06-01,2026-06-07,栃木県,2797,59.51
2026,23,6,2026-06-01,2026-06-07,群馬県,2921,64.91
2026,23,6,2026-06-01,2026-06-07,埼玉県,11315,65.03
2026,23,6,2026-06-01,2026-06-07,千葉県,9190,51.06
2026,23,6,2026-06-01,2026-06-07,東京都,18943,45.21
2026,23,6,2026-06-01,2026-06-07,神奈川県,13604,55.98
2026,23,6,2026-06-01,2026-06-07,新潟県,2208,42.46
2026,23,6,2026-06-01,2026-06-07,富山県,2932,61.08
2026,23,6,2026-06-01,2026-06-07,石川県,2426,51.62
2026,23,6,2026-06-01,2026-06-07,福井県,1100,28.21
2026,23,6,2026-06-01,2026-06-07,山梨県,990,28.29
2026,23,6,2026-06-01,2026-06-07,長野県,2619,52.38
2026,23,6,2026-06-01,2026-06-07,岐阜県,1374,30.53
2026,23,6,2026-06-01,2026-06-07,静岡県,3857,35.71
2026,23,6,2026-06-01,2026-06-07,愛知県,8562,52.53
2026,23,6,2026-06-01,2026-06-07,三重県,2126,30.81
2026,23,6,2026-06-01,2026-06-07,滋賀県,1458,37.38
2026,23,6,2026-06-01,2026-06-07,京都府,2606,41.37
2026,23,6,2026-06-01,2026-06-07,大阪府,8763,30.75
2026,23,6,2026-06-01,2026-06-07,兵庫県,6386,39.42
2026,23,6,2026-06-01,2026-06-07,奈良県,1397,33.26
2026,23,6,2026-06-01,2026-06-07,和歌山県,1406,31.24
2026,23,6,2026-06-01,2026-06-07,鳥取県,1226,42.28
2026,23,6,2026-06-01,2026-06-07,島根県,828,41.4
2026,23,6,2026-06-01,2026-06-07,岡山県,2080,41.6
2026,23,6,2026-06-01,2026-06-07,広島県,3797,40.83
2026,23,6,2026-06-01,2026-06-07,山口県,2912,47.74
2026,23,6,2026-06-01,2026-06-07,徳島県,846,25.64
2026,23,6,2026-06-01,2026-06-07,香川県,626,27.22
2026,23,6,2026-06-01,2026-06-07,愛媛県,2015,53.03
2026,23,6,2026-06-01,2026-06-07,高知県,1051,28.41
2026,23,6,2026-06-01,2026-06-07,福岡県,5706,46.77
2026,23,6,2026-06-01,2026-06-07,佐賀県,980,40.83
2026,23,6,2026-06-01,2026-06-07,長崎県,2574,50.47
2026,23,6,2026-06-01,2026-06-07,熊本県,3543,49.9
2026,23,6,2026-06-01,2026-06-07,大分県,2361,40.71
2026,23,6,2026-06-01,2026-06-07,宮崎県,878,31.36
2026,23,6,2026-06-01,2026-06-07,鹿児島県,2572,45.12
2026,23,6,2026-06-01,2026-06-07,沖縄県,1965,44.66
2026,24,6,2026-06-08,2026-06-14,総数,173896,47.05
2026,24,6,2026-06-08,2026-06-14,北海道,6954,41.89
2026,24,6,2026-06-08,2026-06-14,青森県,2285,44.8
2026,24,6,2026-06-08,2026-06-14,岩手県,2800,66.67
2026,24,6,2026-06-08,2026-06-14,宮城県,3447,62.67
2026,24,6,2026-06-08,2026-06-14,秋田県,806,32.24
2026,24,6,2026-06-08,2026-06-14,山形県,2019,53.13
2026,24,6,2026-06-08,2026-06-14,福島県,2677,55.77
2026,24,6,2026-06-08,2026-06-14,茨城県,3718,54.68
2026,24,6,2026-06-08,2026-06-14,栃木県,2780,59.15
2026,24,6,2026-06-08,2026-06-14,群馬県,3057,67.93
2026,24,6,2026-06-08,2026-06-14,埼玉県,11136,64.37
2026,24,6,2026-06-08,2026-06-14,千葉県,9631,54.11
2026,24,6,2026-06-08,2026-06-14,東京都,19155,45.83
2026,24,6,2026-06-08,2026-06-14,神奈川県,13387,56.01
2026,24,6,2026-06-08,2026-06-14,新潟県,2061,39.63
2026,24,6,2026-06-08,2026-06-14,富山県,2801,58.35
2026,24,6,2026-06-08,2026-06-14,石川県,2202,46.85
2026,24,6,2026-06-08,2026-06-14,福井県,1016,26.05
2026,24,6,2026-06-08,2026-06-14,山梨県,946,27.03
2026,24,6,2026-06-08,2026-06-14,長野県,2757,55.14
2026,24,6,2026-06-08,2026-06-14,岐阜県,1567,34.82
2026,24,6,2026-06-08,2026-06-14,静岡県,3107,38.36
2026,24,6,2026-06-08,2026-06-14,愛知県,8599,52.75
2026,24,6,2026-06-08,2026-06-14,三重県,2183,31.64
2026,24,6,2026-06-08,2026-06-14,滋賀県,1595,40.9
2026,24,6,2026-06-08,2026-06-14,京都府,2796,44.38
2026,24,6,2026-06-08,2026-06-14,大阪府,9564,33.56
2026,24,6,2026-06-08,2026-06-14,兵庫県,6921,42.72
2026,24,6,2026-06-08,2026-06-14,奈良県,1485,35.36
2026,24,6,2026-06-08,2026-06-14,和歌山県,1494,33.2
2026,24,6,2026-06-08,2026-06-14,鳥取県,1224,42.21
2026,24,6,2026-06-08,2026-06-14,島根県,846,42.3
2026,24,6,2026-06-08,2026-06-14,岡山県,2298,45.96
2026,24,6,2026-06-08,2026-06-14,広島県,3890,41.83
2026,24,6,2026-06-08,2026-06-14,山口県,3113,51.03
2026,24,6,2026-06-08,2026-06-14,徳島県,908,27.52
